# [OII]3727	[OIII]4363	[OIII]5007	[NII]6584	[SII]6717+6731	grid	12+log(O/H)	log(N/O)	log U
0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	3.0000	0.0000	0.0000	-10.0000	0.0000	0.0000	0.0000
2.6200	0.3300	0.0000	0.0000	4.5900	0.5500	0.0900	0.1100	0.0000	0.0000	2.0000	8.2199	0.1030	-3.3630	3.4296	-2.7765	0.0559
