# Lya1216	[CIV1549	OIII]1665	CIII1909	Hb4861	[OIII] 5007	grid	12+log(O/H)	log(N/O)	log U
0.0000	0.0000	0.0000	0.0000	0.1700	0.0000	0.0000	0.0000	1.2600	0.0800	7.6500	0.0800	1.0000	7.7603	0.1644	-10.0000	0.0000	-3.0561	0.3601
0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	3.0000	0.0000	0.0000	-10.0000	0.0000	0.0000	0.0000
