# Lya1216	[CIV1549	OIII]1665	CIII1909	Hb4861	[OIII] 5007	grid	12+log(O/H)	log(N/O)	log U
0.0000	0.0000	0.0000	0.0000	0.1200	0.0300	0.0000	0.0000	1.0000	0.3000	6.4600	0.2900	1.0000	7.8398	0.2726	-10.0000	0.0000	-2.9484	0.6246
0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	3.0000	0.0000	0.0000	-10.0000	0.0000	0.0000	0.0000
