# [OII]3727	[OIII]4363	[OIII]5007	[NII]6584	[SII]6717+6731	grid	12+log(O/H)	log(N/O)	log U
0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	3.0000	0.0000	0.0000	-10.0000	0.0000	0.0000	0.0000
0.0000	0.0000	0.0500	0.0100	4.7600	0.0300	0.1800	0.0000	0.0000	0.0000	1.0000	8.1636	0.1594	-10.0000	0.0000	-2.4770	0.0554
