# [OII]3727	[OIII]4363	[OIII]5007	[NII]6584	[SII]6717+6731	grid	12+log(O/H)	log(N/O)	log U
0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	3.0000	0.0000	0.0000	-10.0000	0.0000	0.0000	0.0000
1.3500	0.1800	0.0700	0.0000	4.2400	0.4600	0.2700	0.1100	0.0000	0.0000	1.0000	7.8488	0.1282	-1.0218	0.9343	-2.4835	0.0451
